  3000.0000	  0.0000000
  3005.0000	  0.0000000
  3010.0000	  0.0000000
  3015.0000	  0.0000000
  3020.0000	  0.0000000
  3025.0000	  0.0000000
  3030.0000	  0.0000000
  3035.0000	  0.0000000
  3040.0000	  0.0000000
  3045.0000	  0.0000000
  3050.0000	  0.0000000
  3055.0000	  0.0000000
  3060.0000	  0.0000000
  3065.0000	  0.0000000
  3070.0000	  0.0000000
  3075.0000	  0.0000000
  3080.0000	  0.0000000
  3085.0000	  0.0000000
  3090.0000	  0.0000000
  3095.0000	  0.0000000
  3100.0000	  0.0000000
  3105.0000	  0.0000000
  3110.0000	  0.0000000
  3115.0000	  0.0000000
  3120.0000	  0.0000000
  3125.0000	  0.0000000
  3130.0000	  0.0000000
  3135.0000	  0.0000000
  3140.0000	  0.0000000
  3145.0000	  0.0000000
  3150.0000	  0.0000000
  3155.0000	  0.0000000
  3160.0000	  0.0000000
  3165.0000	  0.0000000
  3170.0000	  0.0000000
  3175.0000	  0.0000000
  3180.0000	  0.0000000
  3185.0000	  0.0000000
  3190.0000	  0.0000000
  3195.0000	  0.0000000
  3200.0000	  0.0000000
  3205.0000	  0.0000000
  3210.0000	  0.0000000
  3215.0000	  0.0000000
  3220.0000	  0.0000000
  3225.0000	  0.0000000
  3230.0000	  0.0000000
  3235.0000	  0.0000000
  3240.0000	  0.0000000
  3245.0000	  0.0000000
  3250.0000	  0.0000000
  3255.0000	  0.0000000
  3260.0000	  0.0000000
  3265.0000	  0.0000000
  3270.0000	  0.0000000
  3275.0000	  0.0000000
  3280.0000	  0.0000000
  3285.0000	  0.0000000
  3290.0000	  0.0000000
  3295.0000	  0.0000000
  3300.0000	  0.0000000
  3305.0000	  0.0000000
  3310.0000	  0.0000000
  3315.0000	  0.0000000
  3320.0000	  0.0000000
  3325.0000	  0.0000000
  3330.0000	  0.0000000
  3335.0000	  0.0000000
  3340.0000	  0.0000000
  3345.0000	  0.0000000
  3350.0000	  0.0000000
  3355.0000	  0.0000000
  3360.0000	  0.0000000
  3365.0000	  0.0000000
  3370.0000	  0.0000000
  3375.0000	  0.0000000
  3380.0000	  0.0000000
  3385.0000	  0.0000000
  3390.0000	  0.0000000
  3395.0000	  0.0000000
  3400.0000	  0.0000000
  3405.0000	  0.0000000
  3410.0000	  0.0000000
  3415.0000	  0.0000000
  3420.0000	  0.0000000
  3425.0000	  0.0000000
  3430.0000	  0.0000000
  3435.0000	  0.0000000
  3440.0000	  0.0000000
  3445.0000	  0.0000000
